,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_interval,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_rental_delay,waiting_time,impacted
1720,524146,216701,mobile,ended,155.0,2 to 5 hours,,,,0.0,0
1721,524740,345893,mobile,ended,,Unknown,,,,0.0,0
1722,525021,328045,mobile,ended,28.0,< 30 minutes,,,,0.0,0
1723,525887,379223,mobile,ended,,Unknown,,,,0.0,0
1724,526376,340497,mobile,ended,-88.0,Early or on time,,,,0.0,0
1725,526523,403962,mobile,ended,65.0,1 to 2 hours,,,,0.0,0
1726,526658,319375,mobile,ended,240.0,2 to 5 hours,,,,0.0,0
1727,527101,284482,mobile,canceled,,Unknown,,,,0.0,0
1728,527121,159533,connect,ended,-560.0,Early or on time,,,,0.0,0
1729,527378,368432,mobile,ended,0.0,Early or on time,,,,0.0,0
1730,527445,352799,mobile,ended,-3.0,Early or on time,,,,0.0,0
1731,527497,349049,mobile,ended,-1561.0,Early or on time,,,,0.0,0
1732,527562,337311,mobile,ended,-18.0,Early or on time,,,,0.0,0
1733,528110,323673,mobile,ended,203.0,2 to 5 hours,,,,0.0,0
1734,528116,390481,mobile,ended,179.0,2 to 5 hours,,,,0.0,0
1735,528179,358891,mobile,ended,-80.0,Early or on time,,,,0.0,0
1736,528603,401557,mobile,ended,,Unknown,,,,0.0,0
1737,528660,371007,mobile,ended,26.0,< 30 minutes,,,,0.0,0
1738,528740,264457,mobile,ended,157.0,2 to 5 hours,,,,0.0,0
1739,528756,405367,mobile,ended,203.0,2 to 5 hours,,,,0.0,0
1740,528879,307983,connect,canceled,,Unknown,537437.0,570.0,,0.0,0
1741,529722,361759,mobile,ended,173.0,2 to 5 hours,,,,0.0,0
1742,529725,235160,mobile,ended,1415.0,5 to 24 hours,,,,0.0,0
1743,530211,392600,connect,ended,191.0,2 to 5 hours,,,,0.0,0
1744,530364,400139,mobile,ended,-23.0,Early or on time,,,,0.0,0
1745,530402,330923,mobile,ended,78.0,1 to 2 hours,,,,0.0,0
1746,531457,376150,mobile,ended,-373.0,Early or on time,,,,0.0,0
1747,546931,352330,mobile,ended,74.0,1 to 2 hours,,,,0.0,0
1748,547062,396552,mobile,ended,27.0,< 30 minutes,513104.0,90.0,,0.0,0
1749,547109,298455,mobile,ended,93.0,1 to 2 hours,,,,0.0,0
1750,547305,223783,connect,canceled,,Unknown,,,,0.0,0
1751,547371,405347,mobile,ended,17.0,< 30 minutes,,,,0.0,0
1752,547415,217076,mobile,ended,26.0,< 30 minutes,,,,0.0,0
1753,547501,387008,mobile,ended,-4.0,Early or on time,,,,0.0,0
1754,547604,401021,mobile,ended,3269.0,1 day or more,,,,0.0,0
1755,547630,391800,mobile,ended,69.0,1 to 2 hours,,,,0.0,0
1756,547655,375834,mobile,ended,89.0,1 to 2 hours,548169.0,0.0,5.0,-5.0,1
1757,547846,401460,mobile,ended,-39.0,Early or on time,,,,0.0,0
1758,547952,369938,connect,ended,144.0,2 to 5 hours,,,,0.0,0
1759,548104,375915,mobile,canceled,,Unknown,,,,0.0,0
1760,548108,300680,mobile,ended,6.0,< 30 minutes,,,,0.0,0
1761,548416,313386,connect,ended,63.0,1 to 2 hours,,,,0.0,0
1762,548516,410226,mobile,ended,22.0,< 30 minutes,,,,0.0,0
1763,548518,341789,mobile,ended,64.0,1 to 2 hours,,,,0.0,0
1764,548528,411913,mobile,ended,608.0,5 to 24 hours,,,,0.0,0
1765,548536,410989,mobile,canceled,,Unknown,,,,0.0,0
1766,548573,404984,mobile,ended,,Unknown,,,,0.0,0
1767,548687,341204,mobile,ended,3.0,< 30 minutes,,,,0.0,0
1768,548693,196207,mobile,ended,-77.0,Early or on time,,,,0.0,0
1769,548863,409344,mobile,ended,7.0,< 30 minutes,547160.0,300.0,,0.0,0
1770,548864,396250,mobile,ended,527.0,5 to 24 hours,550060.0,120.0,123.0,-3.0,1
1771,548879,366985,mobile,ended,25.0,< 30 minutes,,,,0.0,0
1772,549062,409227,mobile,ended,-220.0,Early or on time,,,,0.0,0
1773,549128,367632,connect,canceled,,Unknown,545710.0,0.0,,0.0,0
1774,549241,356681,mobile,ended,51.0,< 1 hour,,,,0.0,0
1775,549299,319866,connect,canceled,,Unknown,,,,0.0,0
1776,549460,345080,connect,canceled,,Unknown,550757.0,720.0,,0.0,0
1777,549511,187883,mobile,ended,,Unknown,,,,0.0,0
1778,549667,368236,mobile,ended,-94.0,Early or on time,,,,0.0,0
1779,549853,376311,connect,ended,-162.0,Early or on time,,,,0.0,0
1780,549854,303309,connect,ended,-46.0,Early or on time,,,,0.0,0
1781,549940,229540,mobile,canceled,,Unknown,,,,0.0,0
1782,549985,332998,mobile,ended,-55.0,Early or on time,,,,0.0,0
1783,550071,406329,mobile,ended,-45.0,Early or on time,,,,0.0,0
1784,550095,298757,connect,ended,-14.0,Early or on time,548361.0,630.0,,0.0,0
1785,550139,396746,mobile,ended,323.0,5 to 24 hours,,,,0.0,0
1786,550236,395532,mobile,ended,13.0,< 30 minutes,,,,0.0,0
1787,550289,310105,mobile,ended,88.0,1 to 2 hours,,,,0.0,0
1788,550300,264513,mobile,canceled,,Unknown,,,,0.0,0
1789,550330,258416,mobile,canceled,,Unknown,,,,0.0,0
1790,550409,259952,mobile,ended,26.0,< 30 minutes,,,,0.0,0
1791,550490,408144,mobile,canceled,,Unknown,,,,0.0,0
1792,550502,364160,connect,ended,-79.0,Early or on time,,,,0.0,0
1793,550504,405611,connect,ended,59.0,< 1 hour,562977.0,630.0,,0.0,0
1794,550505,340369,connect,ended,8.0,< 30 minutes,,,,0.0,0
1795,550526,255837,mobile,canceled,,Unknown,,,,0.0,0
1796,550564,333910,mobile,ended,-9.0,Early or on time,542509.0,120.0,,0.0,0
1797,550674,340292,mobile,ended,-6.0,Early or on time,,,,0.0,0
1798,550675,397718,mobile,ended,-1.0,Early or on time,,,,0.0,0
1799,550679,296815,connect,canceled,,Unknown,,,,0.0,0
1800,550682,369420,mobile,ended,99.0,1 to 2 hours,,,,0.0,0
1801,550685,393005,mobile,ended,99.0,1 to 2 hours,,,,0.0,0
1802,550832,358082,connect,ended,34.0,< 1 hour,549771.0,90.0,,0.0,0
1803,550954,277832,mobile,ended,30.0,< 1 hour,,,,0.0,0
1804,539695,344472,mobile,ended,-34.0,Early or on time,,,,0.0,0
1805,539717,380859,mobile,ended,164.0,2 to 5 hours,,,,0.0,0
1806,539745,357832,mobile,ended,5.0,< 30 minutes,,,,0.0,0
1807,539761,353999,mobile,canceled,,Unknown,,,,0.0,0
1808,539787,396435,connect,ended,-183.0,Early or on time,,,,0.0,0
1809,539912,398613,mobile,ended,,Unknown,,,,0.0,0
1810,539921,321547,mobile,ended,735.0,5 to 24 hours,,,,0.0,0
1811,540036,341105,mobile,ended,-48.0,Early or on time,,,,0.0,0
1812,540038,382705,mobile,canceled,,Unknown,,,,0.0,0
1813,540056,373893,connect,ended,37.0,< 1 hour,,,,0.0,0
1814,540065,340903,mobile,ended,456.0,5 to 24 hours,,,,0.0,0
1815,540300,403549,mobile,ended,71.0,1 to 2 hours,,,,0.0,0
1816,540326,397695,mobile,ended,1.0,< 30 minutes,,,,0.0,0
1817,540359,341237,mobile,ended,-40.0,Early or on time,,,,0.0,0
1818,540394,374485,mobile,ended,-14.0,Early or on time,,,,0.0,0
1819,540431,407689,mobile,ended,-38.0,Early or on time,,,,0.0,0
1820,540446,334554,mobile,ended,24.0,< 30 minutes,,,,0.0,0
1821,540466,378239,mobile,ended,-11.0,Early or on time,,,,0.0,0
1822,540507,307983,connect,ended,-22.0,Early or on time,,,,0.0,0
1823,540536,312802,mobile,ended,39.0,< 1 hour,,,,0.0,0
1824,540550,403951,mobile,ended,37.0,< 1 hour,,,,0.0,0
1825,540663,225795,connect,ended,60.0,1 to 2 hours,,,,0.0,0
1826,540686,339685,mobile,ended,-20.0,Early or on time,,,,0.0,0
1827,540738,406527,mobile,ended,-127.0,Early or on time,,,,0.0,0
1828,540781,370180,mobile,ended,21.0,< 30 minutes,,,,0.0,0
1829,540784,310576,connect,ended,54.0,< 1 hour,536453.0,0.0,,0.0,0
1830,541047,307439,mobile,canceled,,Unknown,,,,0.0,0
1831,541224,400684,mobile,ended,-11.0,Early or on time,,,,0.0,0
1832,541239,355444,connect,ended,33.0,< 1 hour,,,,0.0,0
1833,541286,309723,mobile,ended,31.0,< 1 hour,,,,0.0,0
1834,541338,331115,mobile,ended,157.0,2 to 5 hours,,,,0.0,0
1835,541365,350502,connect,ended,52.0,< 1 hour,,,,0.0,0
1836,541432,339685,mobile,ended,-22.0,Early or on time,,,,0.0,0
1837,541484,409467,mobile,ended,86.0,1 to 2 hours,,,,0.0,0
1838,541492,402882,mobile,ended,-18.0,Early or on time,,,,0.0,0
1839,541495,308898,mobile,ended,255.0,2 to 5 hours,,,,0.0,0
1840,541608,248417,mobile,ended,-41.0,Early or on time,,,,0.0,0
1841,541705,395673,mobile,ended,21.0,< 30 minutes,,,,0.0,0
1842,541706,355444,connect,ended,188.0,2 to 5 hours,,,,0.0,0
1843,541744,399464,mobile,ended,-2.0,Early or on time,,,,0.0,0
1844,541755,286915,mobile,ended,-4.0,Early or on time,,,,0.0,0
1845,541758,402130,mobile,ended,32.0,< 1 hour,,,,0.0,0
1846,541840,330705,mobile,ended,84.0,1 to 2 hours,,,,0.0,0
1847,541848,246953,mobile,canceled,,Unknown,,,,0.0,0
1848,541864,389998,mobile,ended,-471.0,Early or on time,,,,0.0,0
1849,541867,302561,connect,canceled,,Unknown,,,,0.0,0
1850,541895,404658,mobile,ended,141.0,2 to 5 hours,,,,0.0,0
1851,541926,409589,mobile,ended,4.0,< 30 minutes,538736.0,150.0,,0.0,0
1852,541961,350811,mobile,ended,67.0,1 to 2 hours,,,,0.0,0
1853,541972,390520,connect,canceled,,Unknown,,,,0.0,0
1854,541996,283004,mobile,ended,11.0,< 30 minutes,,,,0.0,0
1855,542251,360460,connect,ended,5.0,< 30 minutes,,,,0.0,0
1856,545262,409543,mobile,canceled,,Unknown,,,,0.0,0
1857,545279,403263,mobile,ended,36.0,< 1 hour,,,,0.0,0
1858,545287,275007,mobile,ended,-7.0,Early or on time,,,,0.0,0
1859,545326,386413,mobile,ended,,Unknown,,,,0.0,0
1860,545365,341867,mobile,ended,-1.0,Early or on time,,,,0.0,0
1861,545380,221830,mobile,ended,797.0,5 to 24 hours,,,,0.0,0
1862,545390,392718,mobile,ended,-112.0,Early or on time,,,,0.0,0
1863,545394,387107,connect,ended,-36.0,Early or on time,,,,0.0,0
1864,545415,399973,mobile,ended,-69.0,Early or on time,,,,0.0,0
1865,545422,289383,mobile,ended,-22.0,Early or on time,,,,0.0,0
1866,545424,369542,connect,ended,17.0,< 30 minutes,,,,0.0,0
1867,545433,399443,mobile,ended,47.0,< 1 hour,,,,0.0,0
1868,545532,387939,connect,ended,7.0,< 30 minutes,546352.0,300.0,,0.0,0
1869,545631,332155,mobile,ended,,Unknown,,,,0.0,0
1870,545668,349025,mobile,canceled,,Unknown,,,,0.0,0
1871,545761,388895,mobile,ended,3.0,< 30 minutes,,,,0.0,0
1872,545806,361991,mobile,canceled,,Unknown,,,,0.0,0
1873,545823,410826,mobile,ended,241.0,2 to 5 hours,,,,0.0,0
1874,545881,341119,connect,canceled,,Unknown,,,,0.0,0
1875,545943,390702,connect,canceled,,Unknown,,,,0.0,0
1876,545944,355179,mobile,ended,133.0,2 to 5 hours,,,,0.0,0
1877,545955,351319,mobile,ended,870.0,5 to 24 hours,,,,0.0,0
1878,545961,384875,mobile,ended,-13.0,Early or on time,,,,0.0,0
1879,545976,402308,mobile,ended,17.0,< 30 minutes,,,,0.0,0
1880,545997,403894,mobile,canceled,,Unknown,,,,0.0,0
1881,546274,410151,mobile,ended,127.0,2 to 5 hours,,,,0.0,0
1882,546354,387602,mobile,canceled,,Unknown,,,,0.0,0
1883,546679,295830,connect,ended,,Unknown,,,,0.0,0
1884,546716,402773,mobile,ended,-43.0,Early or on time,,,,0.0,0
1885,546725,314308,mobile,ended,-23.0,Early or on time,,,,0.0,0
1886,546936,281730,mobile,ended,-13.0,Early or on time,,,,0.0,0
1887,547021,300102,mobile,ended,-83.0,Early or on time,,,,0.0,0
1888,547142,393185,mobile,ended,42.0,< 1 hour,,,,0.0,0
1889,547349,385585,mobile,ended,72.0,1 to 2 hours,,,,0.0,0
1890,547351,289496,connect,ended,24.0,< 30 minutes,,,,0.0,0
1891,547393,411712,mobile,ended,5.0,< 30 minutes,,,,0.0,0
1892,547406,353138,mobile,ended,152.0,2 to 5 hours,,,,0.0,0
1893,547553,407963,mobile,ended,,Unknown,,,,0.0,0
1894,547593,317024,connect,ended,6.0,< 30 minutes,,,,0.0,0
1895,547647,411753,mobile,canceled,,Unknown,,,,0.0,0
1896,547700,409345,mobile,canceled,,Unknown,,,,0.0,0
1897,547791,396791,connect,ended,107.0,1 to 2 hours,,,,0.0,0
1898,548092,214635,connect,ended,29.0,< 30 minutes,,,,0.0,0
1899,548178,411181,mobile,ended,,Unknown,,,,0.0,0
1900,548311,374990,mobile,ended,80.0,1 to 2 hours,,,,0.0,0
1901,548372,322025,mobile,ended,-672.0,Early or on time,,,,0.0,0
1902,548396,389730,mobile,canceled,,Unknown,,,,0.0,0
1903,548454,380952,connect,ended,-7.0,Early or on time,,,,0.0,0
1904,548637,361564,mobile,ended,-175.0,Early or on time,,,,0.0,0
1905,548679,338935,mobile,ended,51.0,< 1 hour,,,,0.0,0
1906,548713,358723,mobile,ended,-32.0,Early or on time,,,,0.0,0
1907,548841,369685,mobile,ended,-19.0,Early or on time,,,,0.0,0
1908,548933,355788,mobile,ended,-182.0,Early or on time,549479.0,720.0,,0.0,0
1909,549015,377071,mobile,ended,5.0,< 30 minutes,,,,0.0,0
1910,549036,378754,connect,ended,-148.0,Early or on time,,,,0.0,0
1911,549059,376068,mobile,canceled,,Unknown,,,,0.0,0
1912,549150,226355,connect,ended,-191.0,Early or on time,,,,0.0,0
1913,549191,366113,mobile,ended,1.0,< 30 minutes,,,,0.0,0
1914,549249,376124,mobile,ended,,Unknown,,,,0.0,0
1915,549291,392067,mobile,canceled,,Unknown,,,,0.0,0
1916,549309,346988,mobile,ended,10.0,< 30 minutes,,,,0.0,0
1917,549384,393406,mobile,ended,,Unknown,,,,0.0,0
1918,549385,311265,mobile,ended,,Unknown,548736.0,120.0,,0.0,0
1919,549386,354667,mobile,ended,64.0,1 to 2 hours,,,,0.0,0
1920,549438,385221,mobile,ended,295.0,2 to 5 hours,,,,0.0,0
1921,549455,394169,mobile,ended,,Unknown,,,,0.0,0
1922,549467,372779,mobile,ended,-62.0,Early or on time,547247.0,240.0,,0.0,0
1923,549471,334190,connect,ended,-89.0,Early or on time,554043.0,630.0,,0.0,0
1924,549482,245738,mobile,canceled,,Unknown,,,,0.0,0
1925,549496,393781,connect,ended,9.0,< 30 minutes,,,,0.0,0
1926,549578,412226,mobile,ended,4.0,< 30 minutes,,,,0.0,0
1927,549601,412006,mobile,ended,,Unknown,,,,0.0,0
1928,549703,408267,mobile,ended,-51.0,Early or on time,,,,0.0,0
1929,549718,408988,mobile,ended,250.0,2 to 5 hours,,,,0.0,0
1930,550010,411701,mobile,ended,84.0,1 to 2 hours,,,,0.0,0
1931,550044,338601,mobile,ended,,Unknown,,,,0.0,0
1932,550171,398152,connect,ended,104.0,1 to 2 hours,,,,0.0,0
1933,550204,360418,mobile,ended,33.0,< 1 hour,,,,0.0,0
1934,550220,412333,mobile,ended,76.0,1 to 2 hours,,,,0.0,0
1935,550233,344530,mobile,ended,-411.0,Early or on time,,,,0.0,0
1936,550311,407579,mobile,ended,,Unknown,,,,0.0,0
1937,550333,353284,mobile,ended,47.0,< 1 hour,,,,0.0,0
1938,550396,306446,mobile,ended,-852.0,Early or on time,,,,0.0,0
1939,550511,287685,mobile,ended,67.0,1 to 2 hours,,,,0.0,0
1940,550512,367379,mobile,ended,,Unknown,,,,0.0,0
1941,550516,394433,mobile,ended,,Unknown,,,,0.0,0
1942,550552,329924,mobile,ended,134.0,2 to 5 hours,,,,0.0,0
1943,550578,409027,mobile,canceled,,Unknown,,,,0.0,0
1944,550614,392368,connect,ended,27.0,< 30 minutes,,,,0.0,0
1945,550672,385999,mobile,ended,114.0,1 to 2 hours,,,,0.0,0
1946,551089,404421,mobile,ended,-31.0,Early or on time,,,,0.0,0
1947,551152,358835,connect,ended,-98.0,Early or on time,,,,0.0,0
1948,551188,407896,mobile,ended,19.0,< 30 minutes,,,,0.0,0
1949,551270,235160,mobile,ended,70.0,1 to 2 hours,,,,0.0,0
1950,551271,411711,mobile,ended,-89.0,Early or on time,,,,0.0,0
1951,551299,380413,mobile,ended,68.0,1 to 2 hours,,,,0.0,0
1952,551343,410052,mobile,ended,-174.0,Early or on time,,,,0.0,0
1953,551344,380256,mobile,ended,36.0,< 1 hour,,,,0.0,0
1954,551380,359058,mobile,ended,,Unknown,,,,0.0,0
1955,551454,408910,mobile,canceled,,Unknown,,,,0.0,0
1956,551461,359645,mobile,ended,691.0,5 to 24 hours,,,,0.0,0
1957,551470,373511,mobile,ended,-181.0,Early or on time,,,,0.0,0
1958,551484,355179,mobile,ended,113.0,1 to 2 hours,,,,0.0,0
1959,551496,386961,mobile,ended,126.0,2 to 5 hours,,,,0.0,0
1960,551500,374116,mobile,ended,-58.0,Early or on time,,,,0.0,0
1961,551650,378375,mobile,ended,4.0,< 30 minutes,,,,0.0,0
1962,551673,401460,mobile,ended,47.0,< 1 hour,,,,0.0,0
1963,551691,406075,mobile,ended,172.0,2 to 5 hours,,,,0.0,0
1964,551707,404424,mobile,ended,105.0,1 to 2 hours,550671.0,0.0,105.0,-105.0,1
1965,551751,324406,mobile,ended,6.0,< 30 minutes,,,,0.0,0
1966,531494,261686,mobile,ended,-22.0,Early or on time,,,,0.0,0
1967,548541,410505,mobile,ended,,Unknown,,,,0.0,0
1968,548666,396645,mobile,ended,,Unknown,,,,0.0,0
1969,548671,412044,mobile,ended,146.0,2 to 5 hours,,,,0.0,0
1970,548704,299845,mobile,ended,19.0,< 30 minutes,,,,0.0,0
1971,548814,338940,mobile,ended,11.0,< 30 minutes,531952.0,450.0,,0.0,0
1972,548852,395598,mobile,ended,-101.0,Early or on time,,,,0.0,0
1973,548930,312348,mobile,canceled,,Unknown,,,,0.0,0
1974,549017,264531,mobile,ended,-44.0,Early or on time,,,,0.0,0
1975,549057,365315,connect,ended,-111.0,Early or on time,,,,0.0,0
1976,549151,399172,connect,ended,105.0,1 to 2 hours,,,,0.0,0
1977,549276,253255,connect,ended,-105.0,Early or on time,,,,0.0,0
1978,549285,314620,mobile,ended,43.0,< 1 hour,,,,0.0,0
1979,549338,374337,mobile,ended,-45.0,Early or on time,,,,0.0,0
1980,549538,344993,mobile,ended,29.0,< 30 minutes,,,,0.0,0
1981,549574,367776,connect,ended,18.0,< 30 minutes,,,,0.0,0
1982,549650,262187,connect,ended,289.0,2 to 5 hours,,,,0.0,0
1983,549731,293992,mobile,ended,-309.0,Early or on time,,,,0.0,0
1984,549799,411846,mobile,canceled,,Unknown,,,,0.0,0
1985,549838,389050,mobile,ended,683.0,5 to 24 hours,,,,0.0,0
1986,549917,389958,mobile,ended,9.0,< 30 minutes,557743.0,720.0,,0.0,0
1987,550077,323056,mobile,ended,-104.0,Early or on time,,,,0.0,0
1988,550199,380579,mobile,ended,72.0,1 to 2 hours,,,,0.0,0
1989,550230,383764,mobile,ended,,Unknown,,,,0.0,0
1990,550349,357976,mobile,canceled,,Unknown,,,,0.0,0
1991,550443,412093,mobile,ended,59.0,< 1 hour,,,,0.0,0
1992,550470,392295,mobile,ended,11.0,< 30 minutes,,,,0.0,0
1993,550565,399992,mobile,canceled,,Unknown,,,,0.0,0
1994,550590,320977,mobile,ended,-60.0,Early or on time,,,,0.0,0
1995,550696,356260,mobile,canceled,,Unknown,,,,0.0,0
1996,550713,365961,mobile,ended,77.0,1 to 2 hours,,,,0.0,0
1997,550874,317763,mobile,ended,262.0,2 to 5 hours,,,,0.0,0
1998,550892,287685,mobile,ended,223.0,2 to 5 hours,,,,0.0,0
1999,550897,288020,mobile,ended,162.0,2 to 5 hours,,,,0.0,0
2000,551062,327871,mobile,ended,56.0,< 1 hour,,,,0.0,0
2001,551138,301799,connect,ended,550.0,5 to 24 hours,,,,0.0,0
2002,551297,341441,mobile,ended,12.0,< 30 minutes,,,,0.0,0
2003,551324,321674,mobile,ended,-31.0,Early or on time,,,,0.0,0
2004,551392,386322,mobile,ended,-204.0,Early or on time,,,,0.0,0
2005,551422,394137,mobile,ended,-42.0,Early or on time,,,,0.0,0
2006,551654,411803,mobile,canceled,,Unknown,,,,0.0,0
2007,551686,383110,connect,ended,-11.0,Early or on time,547672.0,150.0,,0.0,0
2008,551730,364520,mobile,ended,-114.0,Early or on time,,,,0.0,0
2009,551818,409865,mobile,ended,-119.0,Early or on time,,,,0.0,0
2010,551827,262206,mobile,ended,130.0,2 to 5 hours,,,,0.0,0
2011,551873,296351,mobile,ended,-126.0,Early or on time,,,,0.0,0
2012,551901,403564,mobile,ended,54.0,< 1 hour,,,,0.0,0
2013,551963,318371,mobile,ended,62.0,1 to 2 hours,,,,0.0,0
2014,552016,352663,mobile,ended,843.0,5 to 24 hours,,,,0.0,0
2015,552092,356610,mobile,ended,-459.0,Early or on time,,,,0.0,0
2016,552113,325302,mobile,ended,,Unknown,,,,0.0,0
2017,552248,412623,mobile,ended,69.0,1 to 2 hours,,,,0.0,0
2018,552353,388540,mobile,ended,-33.0,Early or on time,,,,0.0,0
2019,552388,371354,connect,ended,-22.0,Early or on time,,,,0.0,0
2020,552525,346697,mobile,ended,10.0,< 30 minutes,,,,0.0,0
2021,552533,326040,mobile,ended,-25.0,Early or on time,,,,0.0,0
2022,552585,394002,mobile,ended,-46.0,Early or on time,,,,0.0,0
2023,552682,324821,connect,ended,-444.0,Early or on time,,,,0.0,0
2024,552756,374684,mobile,ended,-56.0,Early or on time,547550.0,600.0,,0.0,0
2025,552796,391755,mobile,ended,27.0,< 30 minutes,,,,0.0,0
2026,552806,412623,mobile,ended,1.0,< 30 minutes,,,,0.0,0
2027,552861,404731,mobile,ended,-693.0,Early or on time,,,,0.0,0
2028,552889,388073,mobile,ended,201.0,2 to 5 hours,,,,0.0,0
2029,552905,342699,connect,ended,53.0,< 1 hour,,,,0.0,0
2030,552998,188819,mobile,ended,5306.0,1 day or more,,,,0.0,0
2031,553002,385378,mobile,ended,9.0,< 30 minutes,,,,0.0,0
2032,553056,406211,mobile,ended,,Unknown,,,,0.0,0
2033,553139,297851,mobile,canceled,,Unknown,547650.0,240.0,410.0,-170.0,1
2034,553267,384193,connect,ended,76.0,1 to 2 hours,,,,0.0,0
2035,553273,403526,mobile,ended,148.0,2 to 5 hours,,,,0.0,0
2036,553398,378003,connect,ended,-249.0,Early or on time,,,,0.0,0
2037,553412,335276,connect,ended,11.0,< 30 minutes,,,,0.0,0
2038,553486,358705,mobile,ended,544.0,5 to 24 hours,,,,0.0,0
2039,553716,375834,mobile,ended,100.0,1 to 2 hours,,,,0.0,0
2040,553850,381583,mobile,ended,-106.0,Early or on time,,,,0.0,0
2041,553859,402832,mobile,ended,,Unknown,536133.0,0.0,,0.0,0
2042,553909,358723,mobile,ended,-1.0,Early or on time,,,,0.0,0
2043,553980,396948,mobile,ended,56.0,< 1 hour,,,,0.0,0
2044,554043,334190,connect,ended,15.0,< 30 minutes,,,,0.0,0
2045,554045,411701,mobile,ended,-22.0,Early or on time,,,,0.0,0
2046,554085,206938,mobile,canceled,,Unknown,,,,0.0,0
2047,554117,320824,connect,ended,-1084.0,Early or on time,,,,0.0,0
2048,554120,220856,mobile,ended,161.0,2 to 5 hours,,,,0.0,0
2049,554158,405122,mobile,ended,-54.0,Early or on time,,,,0.0,0
2050,554179,383592,mobile,ended,-80.0,Early or on time,,,,0.0,0
2051,554198,313386,connect,ended,-54.0,Early or on time,,,,0.0,0
2052,554242,412113,mobile,canceled,,Unknown,,,,0.0,0
2053,554257,332582,connect,ended,20.0,< 30 minutes,,,,0.0,0
2054,554446,320481,mobile,ended,39.0,< 1 hour,,,,0.0,0
2055,554480,348573,mobile,ended,-84.0,Early or on time,,,,0.0,0
2056,554514,312093,mobile,ended,294.0,2 to 5 hours,,,,0.0,0
2057,554530,257153,mobile,ended,24.0,< 30 minutes,,,,0.0,0
2058,554601,320834,connect,ended,-1.0,Early or on time,,,,0.0,0
2059,554615,397670,mobile,canceled,,Unknown,,,,0.0,0
2060,554654,348462,mobile,ended,50.0,< 1 hour,,,,0.0,0
2061,554680,412676,mobile,ended,334.0,5 to 24 hours,,,,0.0,0
2062,554701,286395,mobile,ended,92.0,1 to 2 hours,,,,0.0,0
2063,554974,228309,mobile,ended,424.0,5 to 24 hours,,,,0.0,0
2064,554984,370150,mobile,ended,18.0,< 30 minutes,,,,0.0,0
2065,554999,372924,mobile,ended,-85.0,Early or on time,,,,0.0,0
2066,555043,356630,mobile,ended,-58.0,Early or on time,,,,0.0,0
2067,555096,397838,mobile,ended,38.0,< 1 hour,,,,0.0,0
2068,555186,385178,connect,ended,-301.0,Early or on time,,,,0.0,0
2069,555226,349209,mobile,ended,4.0,< 30 minutes,,,,0.0,0
2070,555588,312078,connect,ended,-20.0,Early or on time,,,,0.0,0
2071,555743,363546,mobile,ended,,Unknown,,,,0.0,0
2072,555747,375650,mobile,canceled,,Unknown,,,,0.0,0
2073,555823,308347,mobile,ended,-3.0,Early or on time,,,,0.0,0
2074,551783,371387,mobile,ended,,Unknown,,,,0.0,0
2075,551833,367196,mobile,ended,131.0,2 to 5 hours,,,,0.0,0
2076,552002,338940,mobile,ended,,Unknown,549387.0,480.0,,0.0,0
2077,552008,272430,connect,ended,-62.0,Early or on time,,,,0.0,0
2078,552043,377061,mobile,ended,22.0,< 30 minutes,,,,0.0,0
2079,552048,308038,connect,ended,-107.0,Early or on time,,,,0.0,0
2080,552049,404192,mobile,ended,1392.0,5 to 24 hours,551936.0,150.0,925.0,-775.0,1
